"region","technology","year","capacity.factor.region"
"Australia_NZ","rooftop_pv",2100,0.272521652317379
"Brazil","rooftop_pv",2100,0.246714494119666
"Canada","rooftop_pv",2100,0.12978073368063
"Central America and Caribbean","rooftop_pv",2100,0.251332170317252
"Central Asia","rooftop_pv",2100,0.214675695004816
"China","rooftop_pv",2100,0.239885029426934
"EU-12","rooftop_pv",2100,0.16551956929014
"EU-15","rooftop_pv",2100,0.183181868960465
"Europe_Eastern","rooftop_pv",2100,0.162879869293459
"Europe_Non_EU","rooftop_pv",2100,0.219534769437492
"European Free Trade Association","rooftop_pv",2100,0.109905752008991
"India","rooftop_pv",2100,0.247360718865892
"Indonesia","rooftop_pv",2100,0.231764576189658
"Japan","rooftop_pv",2100,0.18912205972257
"Mexico","rooftop_pv",2100,0.268432483099031
"Middle East","rooftop_pv",2100,0.273721280338651
"Pakistan","rooftop_pv",2100,0.259618517029136
"Russia","rooftop_pv",2100,0.130216351736842
"South Africa","rooftop_pv",2100,0.27614644654131
"South America_Northern","rooftop_pv",2100,0.243079328743256
"South America_Southern","rooftop_pv",2100,0.240659276187326
"South Asia","rooftop_pv",2100,0.254785619544027
"South Korea","rooftop_pv",2100,0.209226928209402
"Southeast Asia","rooftop_pv",2100,0.237728709397688
"Taiwan","rooftop_pv",2100,0.199958443018159
"Argentina","rooftop_pv",2100,0.232851931752879
"Colombia","rooftop_pv",2100,0.218840056417965
"USA","PV",1975,0.200000279262481
"Africa_Eastern","PV",1975,0.282363715819185
"Africa_Northern","PV",1975,0.280199153483032
"Africa_Southern","PV",1975,0.275541761511851
"Africa_Western","PV",1975,0.273568227235575
"Australia_NZ","PV",1975,0.272521652317379
"Brazil","PV",1975,0.246714494119666
"Canada","PV",1975,0.12978073368063
"Central America and Caribbean","PV",1975,0.251332170317252
"Central Asia","PV",1975,0.214675695004816
"China","PV",1975,0.239885029426934
"EU-12","PV",1975,0.16551956929014
"EU-15","PV",1975,0.183181868960465
"Europe_Eastern","PV",1975,0.162879869293459
"Europe_Non_EU","PV",1975,0.219534769437492
"European Free Trade Association","PV",1975,0.109905752008991
"India","PV",1975,0.247360718865892
"Indonesia","PV",1975,0.231764576189658
"Japan","PV",1975,0.18912205972257
"Mexico","PV",1975,0.268432483099031
"Middle East","PV",1975,0.273721280338651
"Pakistan","PV",1975,0.259618517029136
"Russia","PV",1975,0.130216351736842
"South Africa","PV",1975,0.27614644654131
"South America_Northern","PV",1975,0.243079328743256
"South America_Southern","PV",1975,0.240659276187326
"South Asia","PV",1975,0.254785619544027
"South Korea","PV",1975,0.209226928209402
"Southeast Asia","PV",1975,0.237728709397688
"Taiwan","PV",1975,0.199958443018159
"Argentina","PV",1975,0.232851931752879
"Colombia","PV",1975,0.218840056417965
"USA","PV_storage",1975,0.200000279262481
"Africa_Eastern","PV_storage",1975,0.282363715819185
"Africa_Northern","PV_storage",1975,0.280199153483032
"Africa_Southern","PV_storage",1975,0.275541761511851
"Africa_Western","PV_storage",1975,0.273568227235575
"Australia_NZ","PV_storage",1975,0.272521652317379
"Brazil","PV_storage",1975,0.246714494119666
"Canada","PV_storage",1975,0.12978073368063
"Central America and Caribbean","PV_storage",1975,0.251332170317252
"Central Asia","PV_storage",1975,0.214675695004816
"China","PV_storage",1975,0.239885029426934
"EU-12","PV_storage",1975,0.16551956929014
"EU-15","PV_storage",1975,0.183181868960465
"Europe_Eastern","PV_storage",1975,0.162879869293459
"Europe_Non_EU","PV_storage",1975,0.219534769437492
"European Free Trade Association","PV_storage",1975,0.109905752008991
"India","PV_storage",1975,0.247360718865892
"Indonesia","PV_storage",1975,0.231764576189658
"Japan","PV_storage",1975,0.18912205972257
"Mexico","PV_storage",1975,0.268432483099031
"Middle East","PV_storage",1975,0.273721280338651
"Pakistan","PV_storage",1975,0.259618517029136
"Russia","PV_storage",1975,0.130216351736842
"South Africa","PV_storage",1975,0.27614644654131
"South America_Northern","PV_storage",1975,0.243079328743256
"South America_Southern","PV_storage",1975,0.240659276187326
"South Asia","PV_storage",1975,0.254785619544027
"South Korea","PV_storage",1975,0.209226928209402
"Southeast Asia","PV_storage",1975,0.237728709397688
"Taiwan","PV_storage",1975,0.199958443018159
"Argentina","PV_storage",1975,0.232851931752879
"Colombia","PV_storage",1975,0.218840056417965
"USA","PV",1990,0.200000279262481
"Africa_Eastern","PV",1990,0.282363715819185
"Africa_Northern","PV",1990,0.280199153483032
"Africa_Southern","PV",1990,0.275541761511851
"Africa_Western","PV",1990,0.273568227235575
"Australia_NZ","PV",1990,0.272521652317379
"Brazil","PV",1990,0.246714494119666
"Canada","PV",1990,0.12978073368063
"Central America and Caribbean","PV",1990,0.251332170317252
"Central Asia","PV",1990,0.214675695004816
"China","PV",1990,0.239885029426934
"EU-12","PV",1990,0.16551956929014
"EU-15","PV",1990,0.183181868960465
"Europe_Eastern","PV",1990,0.162879869293459
"Europe_Non_EU","PV",1990,0.219534769437492
"European Free Trade Association","PV",1990,0.109905752008991
"India","PV",1990,0.247360718865892
"Indonesia","PV",1990,0.231764576189658
"Japan","PV",1990,0.18912205972257
"Mexico","PV",1990,0.268432483099031
"Middle East","PV",1990,0.273721280338651
"Pakistan","PV",1990,0.259618517029136
"Russia","PV",1990,0.130216351736842
"South Africa","PV",1990,0.27614644654131
"South America_Northern","PV",1990,0.243079328743256
"South America_Southern","PV",1990,0.240659276187326
"South Asia","PV",1990,0.254785619544027
"South Korea","PV",1990,0.209226928209402
"Southeast Asia","PV",1990,0.237728709397688
"Taiwan","PV",1990,0.199958443018159
"Argentina","PV",1990,0.232851931752879
"Colombia","PV",1990,0.218840056417965
"USA","PV_storage",1990,0.200000279262481
"Africa_Eastern","PV_storage",1990,0.282363715819185
"Africa_Northern","PV_storage",1990,0.280199153483032
"Africa_Southern","PV_storage",1990,0.275541761511851
"Africa_Western","PV_storage",1990,0.273568227235575
"Australia_NZ","PV_storage",1990,0.272521652317379
"Brazil","PV_storage",1990,0.246714494119666
"Canada","PV_storage",1990,0.12978073368063
"Central America and Caribbean","PV_storage",1990,0.251332170317252
"Central Asia","PV_storage",1990,0.214675695004816
"China","PV_storage",1990,0.239885029426934
"EU-12","PV_storage",1990,0.16551956929014
"EU-15","PV_storage",1990,0.183181868960465
"Europe_Eastern","PV_storage",1990,0.162879869293459
"Europe_Non_EU","PV_storage",1990,0.219534769437492
"European Free Trade Association","PV_storage",1990,0.109905752008991
"India","PV_storage",1990,0.247360718865892
"Indonesia","PV_storage",1990,0.231764576189658
"Japan","PV_storage",1990,0.18912205972257
"Mexico","PV_storage",1990,0.268432483099031
"Middle East","PV_storage",1990,0.273721280338651
"Pakistan","PV_storage",1990,0.259618517029136
"Russia","PV_storage",1990,0.130216351736842
"South Africa","PV_storage",1990,0.27614644654131
"South America_Northern","PV_storage",1990,0.243079328743256
"South America_Southern","PV_storage",1990,0.240659276187326
"South Asia","PV_storage",1990,0.254785619544027
"South Korea","PV_storage",1990,0.209226928209402
"Southeast Asia","PV_storage",1990,0.237728709397688
"Taiwan","PV_storage",1990,0.199958443018159
"Argentina","PV_storage",1990,0.232851931752879
"Colombia","PV_storage",1990,0.218840056417965
"USA","PV",2005,0.200000279262481
"Africa_Eastern","PV",2005,0.282363715819185
"Africa_Northern","PV",2005,0.280199153483032
"Africa_Southern","PV",2005,0.275541761511851
"Africa_Western","PV",2005,0.273568227235575
"Australia_NZ","PV",2005,0.272521652317379
"Brazil","PV",2005,0.246714494119666
"Canada","PV",2005,0.12978073368063
"Central America and Caribbean","PV",2005,0.251332170317252
"Central Asia","PV",2005,0.214675695004816
"China","PV",2005,0.239885029426934
"EU-12","PV",2005,0.16551956929014
"EU-15","PV",2005,0.183181868960465
"Europe_Eastern","PV",2005,0.162879869293459
"Europe_Non_EU","PV",2005,0.219534769437492
"European Free Trade Association","PV",2005,0.109905752008991
"India","PV",2005,0.247360718865892
"Indonesia","PV",2005,0.231764576189658
"Japan","PV",2005,0.18912205972257
"Mexico","PV",2005,0.268432483099031
"Middle East","PV",2005,0.273721280338651
"Pakistan","PV",2005,0.259618517029136
"Russia","PV",2005,0.130216351736842
"South Africa","PV",2005,0.27614644654131
"South America_Northern","PV",2005,0.243079328743256
"South America_Southern","PV",2005,0.240659276187326
"South Asia","PV",2005,0.254785619544027
"South Korea","PV",2005,0.209226928209402
"Southeast Asia","PV",2005,0.237728709397688
"Taiwan","PV",2005,0.199958443018159
"Argentina","PV",2005,0.232851931752879
"Colombia","PV",2005,0.218840056417965
"USA","PV_storage",2005,0.200000279262481
"Africa_Eastern","PV_storage",2005,0.282363715819185
"Africa_Northern","PV_storage",2005,0.280199153483032
"Africa_Southern","PV_storage",2005,0.275541761511851
"Africa_Western","PV_storage",2005,0.273568227235575
"Australia_NZ","PV_storage",2005,0.272521652317379
"Brazil","PV_storage",2005,0.246714494119666
"Canada","PV_storage",2005,0.12978073368063
"Central America and Caribbean","PV_storage",2005,0.251332170317252
"Central Asia","PV_storage",2005,0.214675695004816
"China","PV_storage",2005,0.239885029426934
"EU-12","PV_storage",2005,0.16551956929014
"EU-15","PV_storage",2005,0.183181868960465
"Europe_Eastern","PV_storage",2005,0.162879869293459
"Europe_Non_EU","PV_storage",2005,0.219534769437492
"European Free Trade Association","PV_storage",2005,0.109905752008991
"India","PV_storage",2005,0.247360718865892
"Indonesia","PV_storage",2005,0.231764576189658
"Japan","PV_storage",2005,0.18912205972257
"Mexico","PV_storage",2005,0.268432483099031
"Middle East","PV_storage",2005,0.273721280338651
"Pakistan","PV_storage",2005,0.259618517029136
"Russia","PV_storage",2005,0.130216351736842
"South Africa","PV_storage",2005,0.27614644654131
"South America_Northern","PV_storage",2005,0.243079328743256
"South America_Southern","PV_storage",2005,0.240659276187326
"South Asia","PV_storage",2005,0.254785619544027
"South Korea","PV_storage",2005,0.209226928209402
"Southeast Asia","PV_storage",2005,0.237728709397688
"Taiwan","PV_storage",2005,0.199958443018159
"Argentina","PV_storage",2005,0.232851931752879
"Colombia","PV_storage",2005,0.218840056417965
"USA","PV",2010,0.200000279262481
"Africa_Eastern","PV",2010,0.282363715819185
"Africa_Northern","PV",2010,0.280199153483032
"Africa_Southern","PV",2010,0.275541761511851
"Africa_Western","PV",2010,0.273568227235575
"Australia_NZ","PV",2010,0.272521652317379
"Brazil","PV",2010,0.246714494119666
"Canada","PV",2010,0.12978073368063
"Central America and Caribbean","PV",2010,0.251332170317252
"Central Asia","PV",2010,0.214675695004816
"China","PV",2010,0.239885029426934
"EU-12","PV",2010,0.16551956929014
"EU-15","PV",2010,0.183181868960465
"Europe_Eastern","PV",2010,0.162879869293459
"Europe_Non_EU","PV",2010,0.219534769437492
"European Free Trade Association","PV",2010,0.109905752008991
"India","PV",2010,0.247360718865892
"Indonesia","PV",2010,0.231764576189658
"Japan","PV",2010,0.18912205972257
"Mexico","PV",2010,0.268432483099031
"Middle East","PV",2010,0.273721280338651
"Pakistan","PV",2010,0.259618517029136
"Russia","PV",2010,0.130216351736842
"South Africa","PV",2010,0.27614644654131
"South America_Northern","PV",2010,0.243079328743256
"South America_Southern","PV",2010,0.240659276187326
"South Asia","PV",2010,0.254785619544027
"South Korea","PV",2010,0.209226928209402
"Southeast Asia","PV",2010,0.237728709397688
"Taiwan","PV",2010,0.199958443018159
"Argentina","PV",2010,0.232851931752879
"Colombia","PV",2010,0.218840056417965
"USA","PV_storage",2010,0.200000279262481
"Africa_Eastern","PV_storage",2010,0.282363715819185
"Africa_Northern","PV_storage",2010,0.280199153483032
"Africa_Southern","PV_storage",2010,0.275541761511851
"Africa_Western","PV_storage",2010,0.273568227235575
"Australia_NZ","PV_storage",2010,0.272521652317379
"Brazil","PV_storage",2010,0.246714494119666
"Canada","PV_storage",2010,0.12978073368063
"Central America and Caribbean","PV_storage",2010,0.251332170317252
"Central Asia","PV_storage",2010,0.214675695004816
"China","PV_storage",2010,0.239885029426934
"EU-12","PV_storage",2010,0.16551956929014
"EU-15","PV_storage",2010,0.183181868960465
"Europe_Eastern","PV_storage",2010,0.162879869293459
"Europe_Non_EU","PV_storage",2010,0.219534769437492
"European Free Trade Association","PV_storage",2010,0.109905752008991
"India","PV_storage",2010,0.247360718865892
"Indonesia","PV_storage",2010,0.231764576189658
"Japan","PV_storage",2010,0.18912205972257
"Mexico","PV_storage",2010,0.268432483099031
"Middle East","PV_storage",2010,0.273721280338651
"Pakistan","PV_storage",2010,0.259618517029136
"Russia","PV_storage",2010,0.130216351736842
"South Africa","PV_storage",2010,0.27614644654131
"South America_Northern","PV_storage",2010,0.243079328743256
"South America_Southern","PV_storage",2010,0.240659276187326
"South Asia","PV_storage",2010,0.254785619544027
"South Korea","PV_storage",2010,0.209226928209402
"Southeast Asia","PV_storage",2010,0.237728709397688
"Taiwan","PV_storage",2010,0.199958443018159
"Argentina","PV_storage",2010,0.232851931752879
"Colombia","PV_storage",2010,0.218840056417965
"USA","PV",2015,0.200000279262481
"Africa_Eastern","PV",2015,0.282363715819185
"Africa_Northern","PV",2015,0.280199153483032
"Africa_Southern","PV",2015,0.275541761511851
"Africa_Western","PV",2015,0.273568227235575
"Australia_NZ","PV",2015,0.272521652317379
"Brazil","PV",2015,0.246714494119666
"Canada","PV",2015,0.12978073368063
"Central America and Caribbean","PV",2015,0.251332170317252
"Central Asia","PV",2015,0.214675695004816
"China","PV",2015,0.239885029426934
"EU-12","PV",2015,0.16551956929014
"EU-15","PV",2015,0.183181868960465
"Europe_Eastern","PV",2015,0.162879869293459
"Europe_Non_EU","PV",2015,0.219534769437492
"European Free Trade Association","PV",2015,0.109905752008991
"India","PV",2015,0.247360718865892
"Indonesia","PV",2015,0.231764576189658
"Japan","PV",2015,0.18912205972257
"Mexico","PV",2015,0.268432483099031
"Middle East","PV",2015,0.273721280338651
"Pakistan","PV",2015,0.259618517029136
"Russia","PV",2015,0.130216351736842
"South Africa","PV",2015,0.27614644654131
"South America_Northern","PV",2015,0.243079328743256
"South America_Southern","PV",2015,0.240659276187326
"South Asia","PV",2015,0.254785619544027
"South Korea","PV",2015,0.209226928209402
"Southeast Asia","PV",2015,0.237728709397688
"Taiwan","PV",2015,0.199958443018159
"Argentina","PV",2015,0.232851931752879
"Colombia","PV",2015,0.218840056417965
"USA","PV_storage",2015,0.200000279262481
"Africa_Eastern","PV_storage",2015,0.282363715819185
"Africa_Northern","PV_storage",2015,0.280199153483032
"Africa_Southern","PV_storage",2015,0.275541761511851
"Africa_Western","PV_storage",2015,0.273568227235575
"Australia_NZ","PV_storage",2015,0.272521652317379
"Brazil","PV_storage",2015,0.246714494119666
"Canada","PV_storage",2015,0.12978073368063
"Central America and Caribbean","PV_storage",2015,0.251332170317252
"Central Asia","PV_storage",2015,0.214675695004816
"China","PV_storage",2015,0.239885029426934
"EU-12","PV_storage",2015,0.16551956929014
"EU-15","PV_storage",2015,0.183181868960465
"Europe_Eastern","PV_storage",2015,0.162879869293459
"Europe_Non_EU","PV_storage",2015,0.219534769437492
"European Free Trade Association","PV_storage",2015,0.109905752008991
"India","PV_storage",2015,0.247360718865892
"Indonesia","PV_storage",2015,0.231764576189658
"Japan","PV_storage",2015,0.18912205972257
"Mexico","PV_storage",2015,0.268432483099031
"Middle East","PV_storage",2015,0.273721280338651
"Pakistan","PV_storage",2015,0.259618517029136
"Russia","PV_storage",2015,0.130216351736842
"South Africa","PV_storage",2015,0.27614644654131
"South America_Northern","PV_storage",2015,0.243079328743256
"South America_Southern","PV_storage",2015,0.240659276187326
"South Asia","PV_storage",2015,0.254785619544027
"South Korea","PV_storage",2015,0.209226928209402
"Southeast Asia","PV_storage",2015,0.237728709397688
"Taiwan","PV_storage",2015,0.199958443018159
"Argentina","PV_storage",2015,0.232851931752879
"Colombia","PV_storage",2015,0.218840056417965
"USA","PV",2020,0.200000279262481
"Africa_Eastern","PV",2020,0.282363715819185
"Africa_Northern","PV",2020,0.280199153483032
"Africa_Southern","PV",2020,0.275541761511851
"Africa_Western","PV",2020,0.273568227235575
"Australia_NZ","PV",2020,0.272521652317379
"Brazil","PV",2020,0.246714494119666
"Canada","PV",2020,0.12978073368063
"Central America and Caribbean","PV",2020,0.251332170317252
"Central Asia","PV",2020,0.214675695004816
"China","PV",2020,0.239885029426934
"EU-12","PV",2020,0.16551956929014
"EU-15","PV",2020,0.183181868960465
"Europe_Eastern","PV",2020,0.162879869293459
"Europe_Non_EU","PV",2020,0.219534769437492
"European Free Trade Association","PV",2020,0.109905752008991
"India","PV",2020,0.247360718865892
"Indonesia","PV",2020,0.231764576189658
"Japan","PV",2020,0.18912205972257
"Mexico","PV",2020,0.268432483099031
"Middle East","PV",2020,0.273721280338651
"Pakistan","PV",2020,0.259618517029136
"Russia","PV",2020,0.130216351736842
"South Africa","PV",2020,0.27614644654131
"South America_Northern","PV",2020,0.243079328743256
"South America_Southern","PV",2020,0.240659276187326
"South Asia","PV",2020,0.254785619544027
"South Korea","PV",2020,0.209226928209402
"Southeast Asia","PV",2020,0.237728709397688
"Taiwan","PV",2020,0.199958443018159
"Argentina","PV",2020,0.232851931752879
"Colombia","PV",2020,0.218840056417965
"USA","PV_storage",2020,0.200000279262481
"Africa_Eastern","PV_storage",2020,0.282363715819185
"Africa_Northern","PV_storage",2020,0.280199153483032
"Africa_Southern","PV_storage",2020,0.275541761511851
"Africa_Western","PV_storage",2020,0.273568227235575
"Australia_NZ","PV_storage",2020,0.272521652317379
"Brazil","PV_storage",2020,0.246714494119666
"Canada","PV_storage",2020,0.12978073368063
"Central America and Caribbean","PV_storage",2020,0.251332170317252
"Central Asia","PV_storage",2020,0.214675695004816
"China","PV_storage",2020,0.239885029426934
"EU-12","PV_storage",2020,0.16551956929014
